Word	Joy	Anger	Sadness	Fear	Disgust
firecracker	2.007800102	1.682999969	1.444300056	2.578999996	1.391100049
firefight	1.459699988	2.483700037	1.956900001	2.501499891	2.076999903
firefighter	3.253900051	1.34829998	1.39470005	1.432299972	1.283599973
firefly	3.629100084	1.280099988	1.338099957	1.352699995	1.225399971
firehouse	1.859699965	1.652899981	1.672899961	1.895099998	1.540699959
firelight	3.263200045	1.226500034	1.279000044	1.26849997	1.197399974
fireman	3.176000118	1.318899989	1.361400008	1.38440001	1.267199993
fireplace	2.518100023	1.4375	1.402899981	1.58099997	1.356299996
firepower	2.334300041	1.819399953	1.485999942	2.052400112	1.575299978
fireside	2.834300041	1.300400019	1.319300056	1.319700003	1.264000058
firewall	1.490700006	2.170900106	1.843099952	2.193900108	2.052700043
firewood	2.807800055	1.388800025	1.337800026	1.445500016	1.297299981
fireworks	3.349600077	1.397400022	1.421200037	1.507099986	1.301800013
firm	1.831099987	1.355200052	1.211099982	1.346199989	1.342599988
firmament	1.682899952	1.341400027	1.328699946	1.346099973	1.327600002
first	3.676800013	1.246799946	1.289000034	1.325299978	1.190099955
firstborn	3.20449996	1.392199993	1.442299962	1.512400031	1.304499984
fiscal	1.457800031	1.640400052	1.382500052	1.440099955	2.051800013
fish	3.040499926	1.210399985	1.244699955	1.246600032	1.186100006
fisherman	1.976300001	1.363499999	1.319200039	1.371099949	1.312899947
fishing	3.683900118	1.198600054	1.269500017	1.245499969	1.167099953
fishing boat	3.055700064	1.214400053	1.262899995	1.254799962	1.190299988
fishy	1.548200011	1.628000021	1.916599989	1.713500023	1.420400023
fissure	1.498600006	1.827399969	1.725900054	1.832000017	1.795099974
fist	1.242799997	2.493700027	1.815999985	1.787899971	3.058399916
fistfight	1.476899981	2.290100098	1.990100026	2.897900105	1.901499987
fistful	2.037100077	1.389999986	1.401000023	1.443400025	1.342300057
fit	2.990600109	1.332499981	1.309900045	1.367799997	1.260800004
fitness	2.968300104	1.47360003	1.309700012	1.591300011	1.309000015
five	1.778399944	1.28579998	1.259600043	1.289700031	1.276600003
fiver	1.827499986	1.710399985	1.79400003	2.212599993	1.539999962
fix	2.319000006	1.260599971	1.218299985	1.275099993	1.22360003
fixable	3.442699909	1.206799984	1.257300019	1.248900056	1.176900029
fixation	1.511299968	1.75150001	2.043299913	2.039499998	1.510800004
fixer	2.302299976	1.190600038	1.182500005	1.229200006	1.17809999
fixture	1.599300027	1.273599982	1.253299952	1.262500048	1.279099941
fizz	1.995399952	1.460199952	1.331500053	1.509600043	1.353800058
fjord	2.086400032	1.309000015	1.36559999	1.351799965	1.240499973
flabby	1.322600007	1.712499976	1.343899965	1.347599983	2.988300085
flaccid	1.37650001	1.521800041	1.465499997	1.347499967	2.189800024
flag	2.996700048	1.258200049	1.299800038	1.281599998	1.235299945
flagpole	1.645900011	1.293599963	1.280500054	1.293099999	1.29460001
flagrant	1.382799983	2.306099892	1.957900047	2.185100079	2.195100069
flagship	1.968000054	1.289399981	1.29279995	1.307700038	1.281800032
flagstaff	2.147300005	1.327399969	1.34010005	1.359699965	1.30250001
flair	2.647500038	1.375100017	1.316200018	1.405400038	1.295099974
flak	1.585500002	1.769799948	1.47239995	1.682700038	1.758599997
flake	1.611799955	1.531000018	1.657299995	1.577800035	1.40929997
flaky	1.377799988	1.83039999	2.513799906	1.960600019	1.410899997
flamboyant	1.820500016	1.923400044	1.729500055	2.237299919	1.704900026
flame	2.066400051	1.636700034	1.454900026	2.553299904	1.366600037
flamethrower	1.879199982	1.790400028	1.659199953	2.452800035	1.550099969
flaming	1.695700049	2.00999999	1.803500056	2.617199898	1.735800028
flamingo	3.321399927	1.273699999	1.29429996	1.332999945	1.219099998
flammable	1.555899978	2.177299976	1.912099957	2.777199984	1.922000051
flan	2.06159997	1.229200006	1.213199973	1.244500041	1.22239995
flank	1.628700018	1.366700053	1.306300044	1.358399987	1.338799953
flannel	1.90320003	1.250200033	1.313300014	1.270300031	1.174499989
flap	2.509399891	1.279099941	1.314399958	1.326599956	1.253399968
flare	2.034300089	1.586300015	1.388000011	1.69780004	1.444100022
flares	1.53489995	2.259500027	1.843500018	2.264300108	2.039999962
flash	2.050800085	1.669399977	1.636800051	1.99240005	1.537199974
flashback	1.742900014	1.733399987	1.826200008	2.259299994	1.561699986
flashlight	2.768199921	1.327999949	1.304100037	1.331500053	1.269400001
flashy	1.722300053	2.367000103	1.695299983	2.267499924	1.784399986
flask	2.142199993	1.390499949	1.364300013	1.437100053	1.330800056
flat	1.57190001	1.513800025	1.692999959	1.474300027	1.35769999
flatbed	1.590199947	1.318400025	1.296499968	1.299600005	1.319000006
flatfoot	1.522400022	1.526200056	1.687100053	1.432000041	1.49969995
flatten	1.680600047	1.291300058	1.265499949	1.291700006	1.286599994
flatter	2.8125	1.39289999	1.336300015	1.451900005	1.297999978
flattered	2.979700089	1.392400026	1.358800054	1.498100042	1.300899982
flattering	3.549099922	1.261600018	1.292099953	1.337800026	1.202700019
flattery	2.292299986	1.56400001	1.39380002	1.725900054	1.414999962
flatulence	1.323199987	2.647700071	2.144000053	2.996200085	2.118400097
flaunt	1.520599961	1.612599969	1.389700055	1.513599992	1.792000055
flavor	2.950700045	1.343400002	1.265699983	1.376099944	1.246799946
flaw	1.493199944	1.745900035	1.818400025	1.789399981	1.695199966
flawed	1.389299989	1.88259995	1.434700012	1.46510005	2.598400116
flawless	3.58859992	1.212000012	1.268000007	1.257500052	1.180600047
flea	1.271000028	1.811200023	1.685400009	1.434999943	2.967200041
fleabag	1.242599964	2.280200005	2.123699903	2.040600061	2.692399979
flee	1.334699988	2.446199894	1.913499951	1.977200031	2.235199928
fleece	2.450900078	1.282099962	1.290099978	1.290199995	1.263200045
fleet	1.911900043	1.396199942	1.280099988	1.400599957	1.309399962
flesh	1.744899988	1.407199979	1.350600004	1.414600015	1.347599983
fleshy	1.723700047	1.766499996	1.813699961	2.47939992	1.558699965
flex	1.985499978	1.53760004	1.343000054	1.619300008	1.423599958
flexibility	3.382499933	1.286499977	1.274600029	1.332399964	1.211400032
flexible	3.266799927	1.301300049	1.274500012	1.346600056	1.221699953
flick	1.881199956	1.364599943	1.245000005	1.363800049	1.306200027
flicker	2.030600071	1.62349999	1.507799983	1.843199968	1.490700006
flier	1.465199947	1.932700038	1.691599965	1.793799996	1.961300015
flight	2.912699938	1.310799956	1.338999987	1.363199949	1.265900016
flighty	1.735200047	1.762300014	1.813699961	2.282099962	1.602800012
flimsy	1.469200015	1.762099981	1.867499948	1.781100035	1.722200036
flinch	1.432999969	2.240999937	2.014699936	2.677200079	2.099699974
fling	2.313499928	1.525599957	1.359599948	1.631800056	1.387400031
flip	2.1796	1.457800031	1.397199988	1.547700047	1.363399982
flip flop	1.630599976	1.440799952	1.388900042	1.432500005	1.410300016
flipper	2.520900011	1.228500009	1.258200049	1.260599971	1.217100024
flipping	1.900300026	1.360499978	1.347900033	1.381299973	1.325999975
flirt	3.30340004	1.399299979	1.41050005	1.502500057	1.306699991
flirtation	2.308900118	1.682000041	1.553300023	2.021699905	1.52639997
flirty	3.051500082	1.415799975	1.432100058	1.540699959	1.324000001
float	3.019099951	1.198199987	1.235399961	1.242300034	1.173599958
floater	1.499300003	1.555099964	1.748600006	1.444499969	1.556800008
flock	1.691100001	1.289999962	1.271199942	1.293200016	1.288100004
flood	1.176300049	2.783499956	2.827500105	2.799700022	2.33310008
floor	1.629600048	1.263200045	1.192000031	1.245399952	1.315999985
flooring	1.662199974	1.252799988	1.224799991	1.246999979	1.254299998
floozy	1.35710001	2.334700108	2.045099974	2.33769989	2.255100012
flop	1.446499944	1.504400015	1.496799946	1.387099981	1.932899952
floppy	1.579200029	1.776499987	1.676800013	1.911200047	1.667999983
floral	4.077499866	1.169399977	1.28760004	1.225900054	1.139400005
florist	3.33859992	1.198899984	1.253499985	1.247099996	1.168200016
floss	1.613299966	1.298900008	1.266700029	1.288400054	1.296700001
flotation	2.327600002	1.298400044	1.326900005	1.338099957	1.275599957
flounder	1.977200031	1.447199941	1.538400054	1.57949996	1.375699997
flour	1.659800053	1.26849997	1.240399957	1.263299942	1.269000053
flourish	3.625799894	1.281999946	1.312899947	1.363000035	1.214100003
flow	2.345000029	1.28760004	1.301699996	1.300099969	1.273000002
flower	3.820199966	1.192000031	1.273200035	1.241700053	1.16079998
flowery	3.912699938	1.183899999	1.282699943	1.247900009	1.150500059
flu	1.189399958	2.433900118	2.877799988	2.460500002	2.047499895
flue	1.524999976	1.496199965	1.672899961	1.396900058	1.456900001
fluent	3.30189991	1.23239994	1.281200051	1.27820003	1.200799942
fluff	2.72329998	1.232300043	1.249600053	1.253100038	1.216099977
fluffy	3.753900051	1.188199997	1.269199967	1.239899993	1.156399965
fluid	1.650200009	1.370700002	1.294499993	1.365399957	1.330800056
fluke	1.603000045	1.798099995	1.871199965	2.438199997	1.614400029
flunk	1.167199969	2.256500006	2.086899996	1.774299979	3.339099884
flunky	1.262799978	1.756600022	1.170300007	1.2148	3.613800049
fluorescent	1.701500058	1.364500046	1.333999991	1.369699955	1.332599998
flurry	2.381200075	1.360399961	1.353099942	1.396999955	1.307700038
flush	1.578099966	1.549299955	1.290799975	1.459599972	1.689900041
flute	3.130500078	1.239799976	1.280699968	1.26730001	1.214699984
flutter	2.256700039	1.474300027	1.41779995	1.592499971	1.375
flux	1.478800058	1.779099941	1.620700002	1.683599949	1.916399956
fly	2.654900074	1.392099977	1.398900032	1.474900007	1.322299957
flyboy	1.596600056	1.695500016	1.532099962	1.708699942	1.615499973
flyer	1.624300003	1.357499957	1.316100001	1.34829998	1.332999945
foam	1.66960001	1.26699996	1.255800009	1.271399975	1.269500017
focal	1.581699967	1.307800055	1.111799955	1.262899995	1.565899968
focus	3.029500008	1.342900038	1.272300005	1.386199951	1.247900009
foe	1.199900031	2.425899982	2.251499891	2.28550005	2.424200058
fog	2.314599991	1.361099958	1.513299942	1.508399963	1.280400038
foggy	1.62650001	1.527400017	1.601400018	1.59800005	1.452100039
foil	1.57099998	1.41260004	1.404899955	1.374799967	1.467700005
fold	1.618600011	1.239899993	1.168900013	1.220800042	1.306300044
folder	1.915699959	1.204200029	1.197399974	1.235200047	1.199599981
foliage	2.242199898	1.363800049	1.286599994	1.363999963	1.290699959
folk	2.254499912	1.181900024	1.180699944	1.226600051	1.169100046
folklore	3.104300022	1.294399977	1.342700005	1.353299975	1.252599955
follow	1.645599961	1.402400017	1.389400005	1.400099993	1.37650001
follower	1.647600055	1.371399999	1.368199944	1.370700002	1.35619998
folly	1.559599996	1.79519999	1.91170001	2.282099962	1.642400026
fond	3.335299969	1.199100018	1.246999979	1.244199991	1.170699954
fondle	1.463700056	2.342400074	1.904899955	2.299599886	2.10890007
fondness	4.080599785	1.192399979	1.292299986	1.237400055	1.163400054
fondue	2.319099903	1.278399944	1.235299945	1.286900043	1.238600016
font	1.617599964	1.264899969	1.170400023	1.24000001	1.355599999
food	3.848799944	1.22329998	1.292199969	1.301200032	1.173799992
fool	1.425600052	1.940700054	2.022900105	2.363899946	1.595900059
foolhardy	1.362499952	2.392499924	1.979599953	2.19569993	2.202800035
foolish	1.168599963	2.312400103	2.226000071	2.189500093	2.962500095
foolishness	1.413800001	2.152299881	1.977200031	2.187599897	2.125799894
foolproof	2.572599888	1.384799957	1.322299957	1.419999957	1.302999973
foot	1.523900032	1.279099941	1.204200029	1.218199968	1.417600036
foot stool	1.693400025	1.285099983	1.267199993	1.288200021	1.28429997
footage	1.686400056	1.261199951	1.23969996	1.259299994	1.263000011
football	3.063299894	1.41079998	1.437999964	1.521299958	1.321699977
foothold	1.727699995	1.353999972	1.330600023	1.363899946	1.326300025
footing	1.615100026	1.269000053	1.247799993	1.260499954	1.273599982
footlocker	1.703600049	1.449399948	1.376600027	1.464100003	1.375699997
footloose	2.720400095	1.35860002	1.36740005	1.420799971	1.300799966
footprint	2.082600117	1.210999966	1.193799973	1.234699965	1.201799989
footwear	3.238199949	1.270400047	1.323400021	1.325600028	1.229599953
footwork	2.475800037	1.323400021	1.317999959	1.33070004	1.284600019
forbid	1.197999954	2.452500105	2.02940011	1.98969996	3.115799904
forbidding	1.49940002	1.944300056	1.882799983	2.479099989	1.834400058
force	1.510599971	2.100899935	1.933599949	2.611000061	1.975900054
forceful	1.30490005	2.736900091	1.673200011	1.809900045	2.481800079
forceps	1.424499989	1.905300021	1.073300004	1.272099972	2.792599916
forces	2.254600048	1.396199942	1.34860003	1.444000006	1.325099945
ford	1.951599956	1.218999982	1.203699946	1.237300038	1.214400053
fore	1.691799998	1.461099982	1.360900044	1.463199973	1.376799941
forearm	1.907299995	1.300600052	1.237300038	1.298900008	1.262599945
foreboding	1.362300038	2.233599901	2.14109993	2.630500078	1.943099976
forecast	1.663800001	1.391199946	1.385599971	1.394799948	1.368299961
foreclose	1.10529995	3.039799929	3.376100063	3.227499962	2.601399899
foreclosure	1.103099942	2.972800016	3.433099985	3.16140008	2.615400076
forefront	1.672299981	1.555099964	1.258000016	1.476600051	1.612100005
forego	1.6602	1.519199967	1.396900058	1.509500027	1.457499981
foregone	1.743800044	1.388599992	1.473899961	1.426499963	1.316499949
foreground	1.835600019	1.236299992	1.23179996	1.257400036	1.235399961
forehead	1.592599988	1.248299956	1.155400038	1.217900038	1.365499973
foreign	1.771700025	1.854300022	1.762599945	2.332400084	1.68840003
foreigner	1.611899972	1.427299976	1.484500051	1.404800057	1.355599999
foreman	1.615100026	1.35010004	1.33130002	1.340899944	1.339900017
foremost	1.706699967	1.318300009	1.252599955	1.313799977	1.284199953
forensic	1.476199985	2.281399965	1.911499977	2.32220006	2.118599892
forensics	2.530200005	1.353099942	1.365800023	1.407699943	1.304800034
foreplay	2.774100065	1.555999994	1.416599989	1.89320004	1.423200011
foresee	2.0546	1.284800053	1.251399994	1.287199974	1.261100054
foresight	2.132800102	1.260699987	1.239500046	1.26789999	1.245300055
forest	3.327199936	1.274999976	1.314399958	1.338400006	1.225000024
forevermore	3.22059989	1.29550004	1.344300032	1.355900049	1.250200033
forfeit	1.308500051	2.312200069	2.085200071	2.096299887	2.271500111
forge	1.66079998	1.414299965	1.335399985	1.409500003	1.357900023
forger	1.381199956	2.368799925	1.959100008	2.221299887	2.1881001
forgery	1.195899963	2.548799992	2.818700075	2.606600046	2.3756001
forget	1.450299978	1.908599973	2.040899992	2.20359993	1.752500057
forgetful	1.289299965	2.270400047	2.067600012	2.0079	2.41779995
forgetfulness	1.327200055	2.272099972	2.098200083	2.156100035	2.265899897
forgive	3.671700001	1.200899959	1.269000053	1.246299982	1.169499993
forgiveness	3.478699923	1.216500044	1.26789999	1.261899948	1.184999943
forgiving	3.373100042	1.225900054	1.264099956	1.265799999	1.192800045
fork	1.771999955	1.25999999	1.23300004	1.260499954	1.257099986
forklift	1.633200049	1.525099993	1.444300056	1.514600039	1.468600035
forlorn	1.4921	1.77760005	2.110699892	1.999799967	1.529700041
form	1.980100036	1.310799956	1.238800049	1.308200002	1.262799978
formal	1.988399982	1.449699998	1.355700016	1.510599971	1.356400013
formaldehyde	1.15079999	2.23210001	2.767100096	2.229199886	2.307699919
formality	1.598799944	1.301399946	1.264400005	1.286599994	1.311200023
format	1.667999983	1.268900037	1.263700008	1.276299953	1.271499991
formation	2.263000011	1.335299969	1.349599957	1.373700023	1.303300023
formidable	2.076200008	1.335399985	1.302899957	1.342399955	1.295899987
formula	1.854099989	1.319399953	1.324200034	1.344300032	1.304299951
formulate	1.636899948	1.252099991	1.235599995	1.248999953	1.256899953
fornicate	1.64289999	2.248100042	1.637199998	2.123699903	1.837100029
fornication	2.47239995	1.824300051	1.477599978	2.090899944	1.501999974
forsake	1.365399957	1.785599947	2.337100029	1.729099989	1.68840003
forte	1.956400037	1.277799964	1.227399945	1.279800057	1.249300003
forthcoming	1.662099957	1.35679996	1.258299947	1.350999951	1.34010005
forthright	3.101300001	1.22360003	1.265599966	1.256100059	1.199100018
fortitude	2.877000093	1.380699992	1.283300042	1.432800055	1.272300005
fortnight	1.818400025	1.250200033	1.237300038	1.258999944	1.249899983
fortress	1.565099955	1.28670001	1.082499981	1.235200047	1.593700051
fortuitous	3.161200047	1.358199954	1.336400032	1.457599998	1.273100019
fortunate	3.814199924	1.183400035	1.272300005	1.242699981	1.152099967
fortune	3.587800026	1.314800024	1.313500047	1.447299957	1.238800049
forty	1.604900002	1.281900048	1.245700002	1.269500017	1.286999941
forum	1.72510004	1.52820003	1.386999965	1.551699996	1.42840004
forwarding	1.677600026	1.310400009	1.250800014	1.3046	1.283300042
fossil	2.715600014	1.329699993	1.359200001	1.396299958	1.283200026
